id,vista, modulo, view_date, usuario
30085,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:58:21,VENTANA12
30084,Sincronizar enterprise,PLANEACIÓN,2024-02-21 14:58:18,COPRIVADO
30083,Paqueteo,COMA,2024-02-21 14:58:17,COMASDP
30082,Celdas,PRODUCCIÓN,2024-02-21 14:58:11,LCOMALOURDES1
30081,Consulta ventana,LOGISTICA,2024-02-21 14:58:05,KANBAN
30080,Orden de
                        producción,PLANEACIÓN,2024-02-21 14:58:04,COPRIVADO
30079,Hoja de paqueteo,REPORTES,2024-02-21 14:57:59,BHERNANDEZ
30078,Dashboard Ventana,LOGISTICA,2024-02-21 14:57:54,VENTANA10
30077,Rutas,COLECCION,2024-02-21 14:57:46,JGALICIA
30076,Rollos en Bodega,Rollos Tela,2024-02-21 14:57:35,MARLOPEZM
30075,Consulta ventana,LOGISTICA,2024-02-21 14:57:31,VENTANA10
30074,Tiquete de Corte,REPORTES,2024-02-21 14:57:28,BAGUILAR
30073,Sincronizar enterprise,PLANEACIÓN,2024-02-21 14:57:16,IERODRIGUEZ
30072,Liberar Calidad,CALIDAD TELA,2024-02-21 14:57:14,ALAGUILAR
30071,Información Rollo,Rollos Tela,2024-02-21 14:57:08,DEVIVAS
30070,Información Rollo,Rollos Tela,2024-02-21 14:57:06,DEVIVAS
30069,Op Tipo Talla,PLANEACIÓN,2024-02-21 14:57:05,IERODRIGUEZ
30068,Aprobación BU,PLANEACIÓN,2024-02-21 14:56:58,MARLOPEZM
30067,Producción Tendido/Corte,REPORTES,2024-02-21 14:56:56,GALARCON
30066,Información Rollo,Rollos Tela,2024-02-21 14:56:53,DEVIVAS
30065,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:56:49,VENTANA10
30064,Consulta ventana,LOGISTICA,2024-02-21 14:56:48,VENTANA21
30063,Hoja de paqueteo,REPORTES,2024-02-21 14:56:48,LPADILLA
30062,Consulta ventana,LOGISTICA,2024-02-21 14:56:40,WVELAZQUEZ
30061,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:56:32,VENTANA21
30060,Hoja de paqueteo,REPORTES,2024-02-21 14:56:12,BHERNANDEZ
30059,Ltra de prod. tiempo fijo,COMA,2024-02-21 14:55:57,LCOMALOURDES1
30058,Consulta ventana,LOGISTICA,2024-02-21 14:55:47,VENTANA12
30057,Asignar Rollos,Rollos Tela,2024-02-21 14:55:45,IMARROQUIN
30056,Imprimir sticker tendido,COMA,2024-02-21 14:55:45,COMACORTE1
30055,Multiplicador Corte,REPORTES,2024-02-21 14:55:42,COMACORTE1
30054,Tiquete de Corte,REPORTES,2024-02-21 14:55:41,COMACORTE1
30053,Op Tipo Talla,PLANEACIÓN,2024-02-21 14:55:40,IERODRIGUEZ
30052,Tiquete de Corte,REPORTES,2024-02-21 14:55:39,AAMARTINEZ
30051,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:55:38,VENTANA12
30050,Consulta ventana,LOGISTICA,2024-02-21 14:55:29,VENTANA12
30049,Hoja de paqueteo,REPORTES,2024-02-21 14:55:29,BHERNANDEZ
30048,Hoja de paqueteo,REPORTES,2024-02-21 14:55:05,NSALAZAR
30047,Tiquete de Corte,REPORTES,2024-02-21 14:54:40,NSALAZAR
30046,Celdas,PRODUCCIÓN,2024-02-21 14:54:31,LCOMALOURDES1
30045,Rollos en Bodega,Rollos Tela,2024-02-21 14:54:16,KREGALADO
30044,Información Rollo,Rollos Tela,2024-02-21 14:54:01,ETORRES
30043,Packing List,Rollos Tela,2024-02-21 14:53:57,KOSORIO
30042,Asignar Rollos,Rollos Tela,2024-02-21 14:53:55,IMARROQUIN
30041,Hoja de paqueteo,REPORTES,2024-02-21 14:53:51,AAMARTINEZ
30040,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:53:45,LVENTANA4
30039,Tiquete de Corte,REPORTES,2024-02-21 14:53:39,JOMARTINEZ
30038,Rutas,COLECCION,2024-02-21 14:53:37,JGALICIA
30037,Hoja de paqueteo,REPORTES,2024-02-21 14:53:33,JOMARTINEZ
30036,Tiquete de Corte,REPORTES,2024-02-21 14:53:22,KREGALADO
30035,Asignar Rollos,Rollos Tela,2024-02-21 14:53:14,IMARROQUIN
30034,Revisión tela (Touch),CALIDAD TELA,2024-02-21 14:53:13,MARODRIGUEZ
30033,Tiquete de Corte,REPORTES,2024-02-21 14:53:03,ETORRES
30032,Tiquete de Corte,REPORTES,2024-02-21 14:53:00,LIQUIDACIONCORTE
30031,Consulta ventana,LOGISTICA,2024-02-21 14:53:00,NGALVEZ
30030,Programa Corte,PRODUCCIÓN,2024-02-21 14:53:00,WRAMIREZ
30029,Ltra de prod. tiempo fijo,COMA,2024-02-21 14:52:55,LCOMALOURDES1
30028,Hoja de paqueteo,REPORTES,2024-02-21 14:52:48,KANBAN
30027,Consulta ventana,LOGISTICA,2024-02-21 14:52:35,VENTANA12
30026,Movimiento por OP,REPORTES,2024-02-21 14:52:28,BHERNANDEZ
30025,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:52:23,VENTANA6
30024,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:52:20,VENTANA12
30023,Hoja de paqueteo,REPORTES,2024-02-21 14:52:12,CONTROLADORSPP
30022,Movimiento por OP,REPORTES,2024-02-21 14:52:09,JMEJIA
30021,Movimiento por OP,REPORTES,2024-02-21 14:52:03,JJESCOBAR
30020,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-21 14:52:00,WRAMIREZ
30019,Hoja de paqueteo,REPORTES,2024-02-21 14:51:59,CONTROLADORSPP
30018,Consulta ventana,LOGISTICA,2024-02-21 14:51:54,VENTANA6
30017,Celdas,PRODUCCIÓN,2024-02-21 14:51:51,LCOMALOURDES1
30016,Orden de
                        producción,PLANEACIÓN,2024-02-21 14:51:49,JAGIL
30015,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:51:49,LVENTANA2
30014,Imprimir sticker,COMA,2024-02-21 14:51:48,COMASDP
30013,Rollos en Bodega,Rollos Tela,2024-02-21 14:51:27,IMARROQUIN
30012,Wip,REPORTES,2024-02-21 14:51:02,NGALVEZ
30011,Orden de
                        producción,PLANEACIÓN,2024-02-21 14:51:00,SACERNA
30010,Paqueteo,COMA,2024-02-21 14:50:38,COMASDP
30009,Rutas,COLECCION,2024-02-21 14:50:28,JGALICIA
30008,Tiquete de Corte,REPORTES,2024-02-21 14:50:24,IERODRIGUEZ
30007,Consulta ventana,LOGISTICA,2024-02-21 14:50:12,VENTANA12
30006,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-21 14:49:51,NPORTILLO
30005,Pruebas de Laboratorio,CALIDAD TELA,2024-02-21 14:49:50,ALAGUILAR
30004,Consulta ventana,LOGISTICA,2024-02-21 14:49:50,VENTANA12
30003,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-21 14:49:43,NPORTILLO
30002,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:49:42,VENTANA10
30001,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:49:38,VENTANA12
30000,Consulta ventana,LOGISTICA,2024-02-21 14:49:29,JJESCOBAR
29999,Consulta ventana,LOGISTICA,2024-02-21 14:49:24,JDLOPEZ
29998,Detalle Requisiciones,REPORTES,2024-02-21 14:49:08,DEVIVAS
29997,Consulta ventana,LOGISTICA,2024-02-21 14:48:51,VENTANA10
29996,Enviar - Auditoria BPT,LOGISTICA,2024-02-21 14:48:48,NGALVEZ
29995,Estilo,COLECCION,2024-02-21 14:48:46,JAGIL
29994,Preparar Rollos,Rollos Tela,2024-02-21 14:48:43,DEVIVAS
29993,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:48:39,VENTANA9
29992,Asignar Rollos,Rollos Tela,2024-02-21 14:48:27,DEVIVAS
29991,Consulta ventana,LOGISTICA,2024-02-21 14:48:23,VENTANA21
29990,Sincronizar enterprise,PLANEACIÓN,2024-02-21 14:48:15,COPRIVADO
29989,Hoja de paqueteo,REPORTES,2024-02-21 14:48:14,BHERNANDEZ
29988,Estilo,COLECCION,2024-02-21 14:48:12,IERODRIGUEZ
29987,Secuencia SDP,LOGISTICA SDP,2024-02-21 14:48:08,AFRANCO
29986,Hoja de paqueteo,REPORTES,2024-02-21 14:48:08,LKANBAN
29985,Consulta ventana,LOGISTICA,2024-02-21 14:48:05,VENTANA21
29984,OP en Caja,LOGISTICA SDP,2024-02-21 14:48:02,BHERNANDEZ
29983,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:47:59,VENTANA10
29982,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:47:59,VENTANA21
29981,Consulta ventana,LOGISTICA,2024-02-21 14:47:52,VENTANA21
29980,PX,PLANEACIÓN,2024-02-21 14:47:46,COPRIVADO
29979,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:47:38,VENTANA21
29978,Consulta ventana,LOGISTICA,2024-02-21 14:47:35,VENTANA9
29977,Crear Requisiciones,PLANEACIÓN,2024-02-21 14:47:35,CONTROLADORSPP
29976,Consumo Enterprise,COLECCION,2024-02-21 14:47:24,COPRIVADO
29975,Movimiento por OP,REPORTES,2024-02-21 14:47:16,BHERNANDEZ
29974,Lectura Corte Tiempo Real,SDP,2024-02-21 14:47:02,JOMARTINEZ
29973,Imprimir sticker,COMA,2024-02-21 14:46:55,COMASDP
29972,Personal en CDC,REPORTES,2024-02-21 14:46:54,BHERNANDEZ
29971,Lectura Corte Tiempo Real,SDP,2024-02-21 14:46:53,JOMARTINEZ
29970,Consulta ventana,LOGISTICA,2024-02-21 14:46:47,NGALVEZ
29969,Estilo,COLECCION,2024-02-21 14:46:44,COPRIVADO
29968,Consulta ventana,LOGISTICA,2024-02-21 14:46:37,VENTANA1
29967,Liberar Calidad,CALIDAD TELA,2024-02-21 14:46:28,RLEON
29966,Movimiento por OP,REPORTES,2024-02-21 14:46:22,BHERNANDEZ
29965,Consulta ventana,LOGISTICA,2024-02-21 14:46:20,VENTANA16
29964,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:46:14,VENTANA6
29963,Consulta ventana,LOGISTICA,2024-02-21 14:46:13,VENTANA16
29962,Traslado Empresa,LOGISTICA SDP,2024-02-21 14:45:55,ACHAVEZ
29961,Enviar - Auditoria BPT,LOGISTICA,2024-02-21 14:45:54,VENTANA16
29960,Paqueteo,COMA,2024-02-21 14:45:53,COMASDP
29959,Enviar - Auditoria BPT,LOGISTICA,2024-02-21 14:45:46,VENTANA16
29958,Wip,REPORTES,2024-02-21 14:45:45,WVELAZQUEZ
29957,Consulta ventana,LOGISTICA,2024-02-21 14:45:19,VENTANA6
29956,Consulta ventana,LOGISTICA,2024-02-21 14:45:17,VENTANA5
29955,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:45:14,VENTANA6
29954,Asignar Rollos,Rollos Tela,2024-02-21 14:45:06,IMARROQUIN
29953,Estatus Sticker,Defectos Calidad,2024-02-21 14:44:53,ASALAZAR
29952,Hoja de paqueteo,REPORTES,2024-02-21 14:44:46,CCHAVEZ
29951,Rollos en Bodega,Rollos Tela,2024-02-21 14:44:43,DEVIVAS
29950,Dividir Sticker,COMA,2024-02-21 14:44:39,LCOMALOURDES1
29949,Traslado Empresa,LOGISTICA SDP,2024-02-21 14:44:36,ACHAVEZ
29948,Consulta ventana,LOGISTICA,2024-02-21 14:44:18,VENTANA16
29947,Estilo,COLECCION,2024-02-21 14:43:48,SACERNA
29946,Costos Dev. Rollos,Rollos Tela,2024-02-21 14:43:37,HBALVARADO
29945,Costos Dev. Rollos,Rollos Tela,2024-02-21 14:43:31,HBALVARADO
29944,Reporte Dev. de rollo,Rollos Tela,2024-02-21 14:43:20,HBALVARADO
29943,Wip,REPORTES,2024-02-21 14:43:19,NGALVEZ
29942,Entregar requisición,Rollos Tela,2024-02-21 14:43:07,IMARROQUIN
29941,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:42:59,VENTANA7
29940,Pruebas de Laboratorio,CALIDAD TELA,2024-02-21 14:42:57,ALAGUILAR
29939,Hoja de paqueteo,REPORTES,2024-02-21 14:42:52,GACORTEZ
29938,Consumo Enterprise,COLECCION,2024-02-21 14:42:52,SACERNA
29937,Hoja de paqueteo,REPORTES,2024-02-21 14:42:41,BHERNANDEZ
29936,Traslado Empresa,LOGISTICA SDP,2024-02-21 14:42:32,ACHAVEZ
29935,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:42:15,VENTANA22
29934,Tiquete de Corte,REPORTES,2024-02-21 14:42:14,ASOLIS
29933,Movimiento por OP,REPORTES,2024-02-21 14:42:09,KANBAN
29932,Tiquete de Corte,REPORTES,2024-02-21 14:41:59,ANOLASCO
29931,Asignar Rollos,Rollos Tela,2024-02-21 14:41:51,IMARROQUIN
29930,Traslado Empresa,LOGISTICA SDP,2024-02-21 14:41:38,ACHAVEZ
29929,Consulta ventana,LOGISTICA,2024-02-21 14:41:34,VENTANA7
29928,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:41:30,VENTANA9
29927,Asignar Rollos,Rollos Tela,2024-02-21 14:41:29,IMARROQUIN
29926,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:41:28,VENTANA7
29925,Traslado Empresa,LOGISTICA SDP,2024-02-21 14:41:23,ACHAVEZ
29924,Trazo,PRODUCCIÓN,2024-02-21 14:41:23,FSIGUENZA
29923,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:41:11,VENTANA1
29922,Enviar - Auditoria BPT,LOGISTICA,2024-02-21 14:41:00,VENTANA16
29921,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:40:55,VENTANA10
29920,Traslado Empresa,LOGISTICA SDP,2024-02-21 14:40:55,ACHAVEZ
29919,Consulta ventana,LOGISTICA,2024-02-21 14:40:50,VENTANA9
29918,Consulta ventana,LOGISTICA,2024-02-21 14:40:47,VENTANA21
29917,Imprimir sticker,COMA,2024-02-21 14:40:43,LCOMALOURDES1
29916,Consulta ventana,LOGISTICA,2024-02-21 14:40:43,VENTANA10
29915,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:40:42,VENTANA21
29914,Orden de
                        producción,PLANEACIÓN,2024-02-21 14:40:41,EMARROQUIN
29913,Hoja de paqueteo,REPORTES,2024-02-21 14:40:39,GACORTEZ
29912,Consulta ventana,LOGISTICA,2024-02-21 14:40:36,VENTANA1
29911,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:40:30,VENTANA1
29910,Consulta ventana,LOGISTICA,2024-02-21 14:40:24,LVENTANA2
29909,Consulta ventana,LOGISTICA,2024-02-21 14:40:19,VENTANA16
29908,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:40:13,VENTANA10
29907,Consulta ventana,LOGISTICA,2024-02-21 14:40:00,VENTANA12
29906,Consulta ventana,LOGISTICA,2024-02-21 14:39:59,VENTANA21
29905,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:39:58,VENTANA6
29904,Hoja de paqueteo,REPORTES,2024-02-21 14:39:56,AFAJARDO
29903,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:39:53,VENTANA12
29902,Tiquete de Corte,REPORTES,2024-02-21 14:39:41,BHERNANDEZ
29901,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:39:37,VENTANA21
29900,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:39:04,LVENTANA2
29899,Consulta ventana,LOGISTICA,2024-02-21 14:39:01,VENTANA6
29898,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:38:48,VENTANA6
29897,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:38:29,VENTANA5
29896,Traslado Empresa,LOGISTICA SDP,2024-02-21 14:38:08,ACHAVEZ
29895,Hoja de paqueteo,REPORTES,2024-02-21 14:38:04,LKANBAN
29894,Consulta ventana,LOGISTICA,2024-02-21 14:37:57,VENTANA5
29893,Consulta ventana,LOGISTICA,2024-02-21 14:37:46,VENTANA12
29892,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:37:34,VENTANA12
29891,Imprimir sticker,COMA,2024-02-21 14:37:29,JAFLORES
29890,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:37:14,VENTANA10
29889,Preparar Rollos,Rollos Tela,2024-02-21 14:37:14,DEVIVAS
29888,Agregar rollo a carro,Rollos Tela,2024-02-21 14:37:12,DEVIVAS
29887,Estatus OP BMP,REPORTES,2024-02-21 14:37:09,DEVIVAS
29886,OPs en Carros,Rollos Tela,2024-02-21 14:37:03,DEVIVAS
29885,Traslado Empresa,LOGISTICA SDP,2024-02-21 14:37:02,ACHAVEZ
29884,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:36:40,VENTANA1
29883,Hoja de paqueteo,REPORTES,2024-02-21 14:36:33,NSALAZAR
29882,Asignar Rollos,Rollos Tela,2024-02-21 14:36:29,IMARROQUIN
29881,Consulta ventana,LOGISTICA,2024-02-21 14:36:19,VENTANA1
29880,Preasignar Tela OP,Rollos Tela,2024-02-21 14:36:16,OVASQUEZ
29879,Asignar Rollos,Rollos Tela,2024-02-21 14:36:13,IMARROQUIN
29878,Tiquete de Corte,REPORTES,2024-02-21 14:36:12,JMEJIA
29877,Hoja de paqueteo,REPORTES,2024-02-21 14:36:09,KAREVALO
29876,Estilo,COLECCION,2024-02-21 14:36:09,JAGIL
29875,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:36:08,VENTANA7
29874,Movimiento por OP,REPORTES,2024-02-21 14:35:59,LKANBAN
29873,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:35:55,VENTANA9
29872,Revisión tela (Touch),CALIDAD TELA,2024-02-21 14:35:47,FCOLOCHO
29871,Movimiento por OP,REPORTES,2024-02-21 14:35:44,JMEJIA
29870,Consulta ventana,LOGISTICA,2024-02-21 14:35:35,VENTANA7
29869,Solicitud Revisión de Calidad,CALIDAD TELA,2024-02-21 14:35:21,RLEON
29868,Movimiento por OP,REPORTES,2024-02-21 14:35:12,BHERNANDEZ
29867,FC,Rollos Tela,2024-02-21 14:35:09,DEVIVAS
29866,Tiquete de Corte,REPORTES,2024-02-21 14:35:05,JMEJIA
29865,Wip Planta,REPORTES,2024-02-21 14:35:04,JAGIL
29864,Cajas o Contenedores,LOGISTICA SDP,2024-02-21 14:34:58,ACHAVEZ
29863,Movimiento por OP,REPORTES,2024-02-21 14:34:49,JMEJIA
29862,Hoja de paqueteo,REPORTES,2024-02-21 14:34:49,BHERNANDEZ
29861,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-21 14:34:47,FSIGUENZA
29860,Rollos por lote,Rollos Tela,2024-02-21 14:34:46,DEVIVAS
29859,Asignar Rollos,Rollos Tela,2024-02-21 14:34:40,IMARROQUIN
29858,Producción Tendido/Corte,REPORTES,2024-02-21 14:34:25,COMACORTE1
29857,Liberar Calidad,CALIDAD TELA,2024-02-21 14:34:06,FCOLOCHO
29856,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-21 14:33:40,JRIVAS
29855,Movimiento por OP,REPORTES,2024-02-21 14:33:37,LPADILLA
29854,Hoja de paqueteo,REPORTES,2024-02-21 14:33:36,MOLMEDO
29853,Hoja de paqueteo,REPORTES,2024-02-21 14:33:15,JMEJIA
29852,Tiquete de Corte,REPORTES,2024-02-21 14:33:15,GCANIZALEZ
29851,Estado paquetes SDP,LOGISTICA SDP,2024-02-21 14:33:06,JPEREZ
29850,Consulta ventana,LOGISTICA,2024-02-21 14:33:03,LPADILLA
29849,Consulta ventana,LOGISTICA,2024-02-21 14:32:58,VENTANA12
29848,Trazo,PRODUCCIÓN,2024-02-21 14:32:46,FSIGUENZA
29847,Tiquete de Corte,REPORTES,2024-02-21 14:32:40,JMEJIA
29846,Estatus paquetes tatucos,LOGISTICA SDP,2024-02-21 14:32:38,JPEREZ
29845,Consulta ventana,LOGISTICA,2024-02-21 14:32:37,CVENTANA19
29844,Movimiento por OP,REPORTES,2024-02-21 14:32:17,JMEJIA
29843,Movimiento por OP,REPORTES,2024-02-21 14:32:11,BHERNANDEZ
29842,Wip,REPORTES,2024-02-21 14:32:06,NGALVEZ
29841,Imprimir sticker tendido,COMA,2024-02-21 14:31:53,COMACORTE1
29840,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:31:49,VENTANA10
29839,Hoja de paqueteo,REPORTES,2024-02-21 14:31:49,MOLMEDO
29838,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-21 14:31:39,LKANBAN
29837,Secuencia SDP,LOGISTICA SDP,2024-02-21 14:31:39,AFRANCO
29836,Estatus Sticker,Defectos Calidad,2024-02-21 14:31:31,NMANZANO
29835,Consulta ventana,LOGISTICA,2024-02-21 14:31:29,VENTANA10
29834,Tiquete de Corte,REPORTES,2024-02-21 14:31:25,AAMARTINEZ
29833,Tiquete de Corte,REPORTES,2024-02-21 14:31:24,JMEJIA
29832,Orden de
                        producción,PLANEACIÓN,2024-02-21 14:31:20,JAGIL
29831,Tiquete de Corte,REPORTES,2024-02-21 14:31:17,LKANBAN
29830,Producción Tendido/Corte,REPORTES,2024-02-21 14:31:13,GALARCON
29829,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:31:09,VENTANA1
29828,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:31:03,VENTANA10
29827,Devolución de rollos-RMA,Rollos Tela,2024-02-21 14:30:57,DEVIVAS
29826,Consulta ventana,LOGISTICA,2024-02-21 14:30:56,VENTANA1
29825,Enviar - Auditoria BPT,LOGISTICA,2024-02-21 14:30:55,SGONZALEZ
29824,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:30:50,VENTANA5
29823,Movimiento por OP,REPORTES,2024-02-21 14:30:49,JMEJIA
29822,Movimiento por OP,REPORTES,2024-02-21 14:30:33,JMEJIA
29821,Balance OPS SDP ESTILO,LOGISTICA SDP,2024-02-21 14:30:29,LKANBAN
29820,Asignar Rollos,Rollos Tela,2024-02-21 14:30:28,IMARROQUIN
29819,Estatus paquetes tatucos,LOGISTICA SDP,2024-02-21 14:30:21,JPEREZ
29818,Movimiento por OP,REPORTES,2024-02-21 14:30:12,JOMARTINEZ
29817,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:30:11,VENTANA7
29816,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:30:01,VENTANA22
29815,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:29:58,VENTANA6
29814,Producción Diaria,REPORTES,2024-02-21 14:29:50,LCOMALOURDES1
29813,Consulta ventana,LOGISTICA,2024-02-21 14:29:45,VENTANA5
29812,Consulta ventana,LOGISTICA,2024-02-21 14:29:40,VENTANA21
29811,Descargar Rollos,Rollos Tela,2024-02-21 14:29:39,ETORRES
29810,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:29:37,VENTANA12
29809,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:29:33,VENTANA21
29808,Consulta ventana,LOGISTICA,2024-02-21 14:29:29,VENTANA5
29807,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:29:23,VENTANA4
29806,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:29:21,VENTANA5
29805,Imprimir sticker,COMA,2024-02-21 14:29:08,LCOMALOURDES1
29804,Consulta ventana,LOGISTICA,2024-02-21 14:29:08,VENTANA21
29803,Imprimir sticker,COMA,2024-02-21 14:28:58,DSEGOVIA
29802,OP en Caja,LOGISTICA SDP,2024-02-21 14:28:54,LKANBAN
29801,Tiquete de Corte,REPORTES,2024-02-21 14:28:52,NMSALAZAR
29800,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:28:50,VENTANA21
29799,Estatus de tatucos,LOGISTICA SDP,2024-02-21 14:28:45,LKANBAN
29798,Dividir Sticker,COMA,2024-02-21 14:28:41,DSEGOVIA
29797,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:28:36,VENTANA9
29796,Dividir Sticker,COMA,2024-02-21 14:28:32,JGALICIA
29795,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:28:30,VENTANA11
29794,Estatus de tatucos,LOGISTICA SDP,2024-02-21 14:28:28,LKANBAN
29793,Consulta ventana,LOGISTICA,2024-02-21 14:28:26,VENTANA12
29792,Consulta ventana,LOGISTICA,2024-02-21 14:28:21,VENTANA2
29791,Hoja de paqueteo,REPORTES,2024-02-21 14:28:20,NMSALAZAR
29790,Consulta ventana,LOGISTICA,2024-02-21 14:28:14,VENTANA4
29789,OP en Caja,LOGISTICA SDP,2024-02-21 14:28:10,LKANBAN
29788,Imprimir sticker,COMA,2024-02-21 14:28:08,DSEGOVIA
29787,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:28:02,VENTANA2
29786,Wip Planta,REPORTES,2024-02-21 14:27:46,JAGIL
29785,Asignar Rollos,Rollos Tela,2024-02-21 14:27:34,IMARROQUIN
29784,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:27:19,VENTANA1
29783,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:27:11,VENTANA11
29782,Entregar requisición,Rollos Tela,2024-02-21 14:27:07,IMARROQUIN
29781,Consulta ventana,LOGISTICA,2024-02-21 14:27:06,VENTANA1
29780,Asignar Rollos,Rollos Tela,2024-02-21 14:26:50,IMARROQUIN
29779,Imprimir sticker,COMA,2024-02-21 14:26:48,JGALICIA
29778,Tiquete de Corte,REPORTES,2024-02-21 14:26:45,NMSALAZAR
29777,Consulta ventana,LOGISTICA,2024-02-21 14:26:30,LVENTANA2
29776,Imprimir sticker,COMA,2024-02-21 14:26:24,JAFLORES
29775,Consulta ventana,LOGISTICA,2024-02-21 14:26:24,VENTANA6
29774,Lectura Corte Tiempo Real,SDP,2024-02-21 14:26:22,VECTORIQ80
29773,Consulta ventana,LOGISTICA,2024-02-21 14:26:20,VENTANA7
29772,Orden de
                        producción,PLANEACIÓN,2024-02-21 14:26:20,JAGIL
29771,Traslado Empresa,LOGISTICA SDP,2024-02-21 14:26:14,ACHAVEZ
29770,Lectura Corte Tiempo Real,SDP,2024-02-21 14:26:11,VECTORIQ80
29769,Dashboard Ventana,LOGISTICA,2024-02-21 14:26:11,VENTANA11
29768,Asignar Rollos,Rollos Tela,2024-02-21 14:26:09,IMARROQUIN
29767,Información Sticker por OP,COMA,2024-02-21 14:26:08,JAFLORES
29766,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:26:00,VENTANA6
29765,OP en Proceso,REPORTES,2024-02-21 14:26:00,CEPALACIOS
29764,Consulta ventana,LOGISTICA,2024-02-21 14:25:49,VENTANA11
29763,Hoja de paqueteo,REPORTES,2024-02-21 14:25:42,LKANBAN
29762,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:25:36,VENTANA10
29761,Wip BPT Enterprise pendi.,REPORTES,2024-02-21 14:25:32,DSEGOVIA
29760,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:25:28,VENTANA11
29759,Consulta ventana,LOGISTICA,2024-02-21 14:25:10,VENTANA10
29758,Consulta ventana,LOGISTICA,2024-02-21 14:25:07,VENTANA14
29757,Consulta ventana,LOGISTICA,2024-02-21 14:25:00,VENTANA2
29756,Ingreso a ventana/detalle,LOGISTICA,2024-02-21 14:24:53,VENTANA2
29755,Enviar - Auditoria BPT,LOGISTICA,2024-02-21 14:24:41,CVENTANA19
29754,Traslado Empresa,LOGISTICA SDP,2024-02-21 14:24:39,ACHAVEZ
29753,Programa Corte,PRODUCCIÓN,2024-02-21 14:24:36,DEVIVAS
29752,Consulta ventana,LOGISTICA,2024-02-21 14:24:17,VENTANA2
29751,Hoja de paqueteo,REPORTES,2024-02-21 14:24:14,MOLMEDO
